Store Number,Country,Ownership Type,Latitude,Longitude,Street Address,City,State/Province,Timezone,Year
573-295,US,Company Owned,34.143206,-118.397337,12170 Ventura Blvd,Studio City,CA,GMT-08:00 America/Los_Angeles,2021
6610-66080,US,Company Owned,34.157797,-118.396241,4800 Laurel Canyon Blvd,Valley Village,CA,GMT-08:00 America/Los_Angeles,2021
74702-97967,US,Licensed,34.144375,-118.395744,4033 Laurel Canyon Blvd,Studio City,CA,GMT-08:00 America/Los_Angeles,2021
51180-276893,US,Company Owned,34.20157,-118.43046,13641 Sherman Way,Los Angeles,CA,GMT-08:00 America/Los_Angeles,2021
50834-276432,US,Company Owned,34.165094,-118.525284,18025 Ventura Blvd.,Encino,CA,GMT-08:00 America/Los_Angeles,2021
20895-192164,US,Company Owned,34.171631,-118.396805,12106 West Burbank Blvd,Valley Village,CA,GMT-08:00 America/Los_Angeles,2021
20338-204605,US,Licensed,34.212674,-118.460076,14920 Raymer Street,Van Nuys,CA,GMT-08:00 America/Los_Angeles,2021
55623-289031,US,Company Owned,34.180948,-118.394382,6180 Laurel Canyon Blvd,North Hollywood,CA,GMT-08:00 America/Los_Angeles,2021
9683-97622,US,Company Owned,34.214563,-118.448472,7902 VAN NUYS BLVD,Panorama City,CA,GMT-08:00 America/Los_Angeles,2021
74625-94036,US,Licensed,34.168978,-118.534406,18439 Ventura Blvd,Tarzana,CA,GMT-08:00 America/Los_Angeles,2021
13365-107349,US,Company Owned,34.200924,-118.405937,12520 Sherman Way,North Hollywood,CA,GMT-08:00 America/Los_Angeles,2021
9596-97295,US,Company Owned,34.157886,-118.378736,11331 Camarillo Street,North Hollywood,CA,GMT-08:00 America/Los_Angeles,2021
9456-96474,US,Company Owned,34.207734,-118.509609,17272 Saticoy Street,Van Nuys,CA,GMT-08:00 America/Los_Angeles,2021
75102-34499,US,Licensed,34.221061,-118.470728,15500 Roscoe Blvd.,Van Nuys,CA,GMT-08:00 America/Los_Angeles,2021
56002-289091,US,Company Owned,34.221362,-118.451021,14640 Roscoe Blvd.,Panorama City,CA,GMT-08:00 America/Los_Angeles,2021
26769-244484,US,Company Owned,34.181785,-118.384512,6060 Lankershim Blvd,North Hollywood,CA,GMT-08:00 America/Los_Angeles,2021
48152-257671,US,Company Owned,34.186302,-118.535662,6360 Reseda Blvd.,Los Angeles,CA,GMT-08:00 America/Los_Angeles,2021
5642-1690,US,Company Owned,34.164768,-118.374289,5166 A Lankershim Blvd,North Hollywood,CA,GMT-08:00 America/Los_Angeles,2021
22417-220625,US,Company Owned,34.158875,-118.371257,4853 Lankershim Blvd,North Hollywood,CA,GMT-08:00 America/Los_Angeles,2021
6745-78191,US,Company Owned,34.194906,-118.53565,6840 Reseda Blvd,Reseda,CA,GMT-08:00 America/Los_Angeles,2021
19305-195844,US,Company Owned,34.220989,-118.502148,16926 Roscoe Blvd,Van Nuys,CA,GMT-08:00 America/Los_Angeles,2021
8637-80485,US,Company Owned,34.234621,-118.467262,9002 Sepulveda Blvd.,North Hills,CA,GMT-08:00 America/Los_Angeles,2021
11779-106400,US,Company Owned,34.172928,-118.557069,19439 Ventura Blvd,Tarzana,CA,GMT-08:00 America/Los_Angeles,2021
5959-45579,US,Company Owned,34.187578,-118.553723,19313 Victory Boulevard,Reseda,CA,GMT-08:00 America/Los_Angeles,2021
6782-80486,US,Company Owned,34.235344,-118.485966,16222 Nordhoff Street,North Hills,CA,GMT-08:00 America/Los_Angeles,2021
5481-744,US,Company Owned,37.245825,-121.888456,1362 Kooser Road,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
74789-73690,US,Licensed,37.252662,-121.908205,1663 Branham Ln,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
27325-246684,US,Company Owned,37.258891,-121.873503,5150 Cherry Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
74773-73710,US,Licensed,37.26007,-121.874327,4950 Almaden Expy,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
6996-78308,US,Company Owned,37.250701,-121.865926,967 Blossom Hill Road,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
76265-93181,US,Licensed,37.252217,-121.86046,879 Blossom Hill Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
558-500,US,Company Owned,37.249129,-121.857862,854 Blossom Hill Road,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
6788-73038,US,Company Owned,37.274789,-121.893215,1455 East Foxworthy Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
6696-76100,US,Company Owned,37.263265,-121.918807,1815 Hillsdale Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
55845-283144,US,Licensed,37.265062,-121.918306,1811 Hillsdale Ave,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5262-731,US,Company Owned,37.219902,-121.861768,6471-90 Almaden Expressway,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
74912-101867,US,Licensed,37.219817,-121.861124,6477 Almaden Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
27447-247650,US,Company Owned,37.24182,-121.931648,15569 Union Avenue,Los Gatos,CA,GMT-08:00 America/Los_Angeles,2021
6769-73033,US,Company Owned,37.274853,-121.857502,605 West Capitol Expressway,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
10310-100692,US,Company Owned,37.275599,-121.922664,1876 Curtner Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5846-20000,US,Company Owned,37.238103,-121.830937,6009 Snell Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5893-30779,US,Company Owned,37.29189,-121.878906,2306 Almaden Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
54177-283225,US,Company Owned,37.276196,-121.84248,222 W Capitol Expy,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
74315-73609,US,Licensed,37.26688,-121.83305,179 Branham Ln,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
74884-100328,US,Licensed,37.293435,-121.910646,1530 Hamilton Ave.,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
10894-102775,US,Company Owned,37.292769,-121.913235,1702 Meridian Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
10542-100873,US,Company Owned,37.253668,-121.952564,14777 Los Gatos Blvd,Los Gatos,CA,GMT-08:00 America/Los_Angeles,2021
6931-85346,US,Company Owned,37.270655,-121.946115,1228 Camden Avenue,Campbell,CA,GMT-08:00 America/Los_Angeles,2021
11778-99691,US,Company Owned,37.289773,-121.847939,2961 Monterey Road,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
534-479,US,Company Owned,37.292714,-121.930344,1696 S Bascom Avenue,Campbell,CA,GMT-08:00 America/Los_Angeles,2021
638-355,US,Company Owned,37.303795,-121.897268,1396 Lincoln Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5243-516,US,Company Owned,37.294616,-121.93093,1574 South Bascom Ave,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
13937-125784,US,Company Owned,37.302091,-121.864299,175 Curtner Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
74803-73704,US,Licensed,37.280441,-121.950067,2341 Winchester Blvd,Campbell,CA,GMT-08:00 America/Los_Angeles,2021
5746-10935,US,Company Owned,37.287195,-121.945056,267 E. Campbell Avenue,Campbell,CA,GMT-08:00 America/Los_Angeles,2021
5323-22401,US,Company Owned,37.235649,-121.96449,624 Blossom Hill Road,Los Gatos,CA,GMT-08:00 America/Los_Angeles,2021
6702-73052,US,Company Owned,37.304109,-121.914123,1087 Meridian Avenue,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
76867-117044,US,Licensed,37.305054,-121.862934,2071 Monterey Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
21645-209464,US,Company Owned,37.248647,-121.803139,5670 Cottle Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
19903-196186,US,Licensed,37.246397,-121.802729,5670 Cottle Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
21635-210185,US,Licensed,37.250823,-121.802795,5630 Cottle Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
23597-73055,US,Company Owned,37.315158,-121.872185,1430 Monterey Road,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5360-1137,US,Company Owned,37.300164,-121.950533,1335 S. Winchester Blvd.,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
15438-154404,US,Licensed,37.231307,-121.979812,470 N Santa Cruz Ave,Los Gatos,CA,GMT-08:00 America/Los_Angeles,2021
10343-100624,US,Company Owned,37.230309,-121.979745,442 N. Santa Cruz Avenue,Los Gatos,CA,GMT-08:00 America/Los_Angeles,2021
6652-72990,US,Company Owned,37.300208,-121.821867,1041 East Capitol Expressway,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
11440-246624,US,Company Owned,37.294652,-121.962828,771 W Hamilton,Campbell,CA,GMT-08:00 America/Los_Angeles,2021
47311-257284,US,Company Owned,37.256403,-121.792536,5805 Silver Creek Valley Place,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
15002-153027,US,Licensed,37.29316,-121.96651,950 W Hamilton Ave,Campbell,CA,GMT-08:00 America/Los_Angeles,2021
8639-231705,US,Company Owned,37.323285,-121.913971,1432 West San Carlos,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
6553-63560,US,Company Owned,37.312986,-121.94975,804 South Winchester Boulevard,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
8913-95545,US,Company Owned,37.28564,-121.982228,1820 W Campbell Ave,Campbell,CA,GMT-08:00 America/Los_Angeles,2021
76502-96148,US,Licensed,37.307466,-121.812993,3155 Silver Creek Rd,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5297-399,US,Company Owned,37.333418,-121.887341,150 S. First Street,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5527-1201,US,Company Owned,37.332318,-121.912604,1338 The Alameda,San Jose,CA,GMT-08:00 America/Los_Angeles,2021
5487-1616,US,Company Owned,34.170689,-118.569989,20054 Ventura Blvd.,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
48887-262952,US,Licensed,34.17007,-118.57044,20060 Ventura Blvd,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
76329-95471,US,Licensed,34.167251,-118.584929,20801 Ventura Blvd,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
21086-180308,US,Company Owned,34.166823,-118.588516,20903 Ventura Blvd.,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
9384-94268,US,Company Owned,34.178939,-118.596746,5960 N. Canoga Ave,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
63603-297350,US,Licensed,34.169487,-118.603734,21909 Ventura Blvd,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
75653-88912,US,Licensed,34.178498,-118.603603,21850 Oxnard St,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
585-305,US,Company Owned,34.169225,-118.605482,5422 Topanga Canyon Blvd,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
5485-1517,US,Company Owned,34.187788,-118.599292,21504 Victory Blvd.,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
49978-269944,US,Company Owned,34.200782,-118.570522,20056 Sherman Way,Canoga Park,CA,GMT-08:00 America/Los_Angeles,2021
11603-104000,US,Company Owned,34.157087,-118.605605,4900 Topanga Canyon Blvd,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
76708-101561,US,Licensed,34.192709,-118.602546,6700 Topanga Canyon Blvd,Canoga Park,CA,GMT-08:00 America/Los_Angeles,2021
639-356,US,Company Owned,34.190959,-118.604526,6600 Topanga Canyon Blvd.,Canoga Park,CA,GMT-08:00 America/Los_Angeles,2021
10895-103501,US,Company Owned,34.168572,-118.615942,22435 Ventura Blvd,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
6473-25947,US,Company Owned,34.202822,-118.597434,7258 Canoga Ave.,Canoga Park,CA,GMT-08:00 America/Los_Angeles,2021
26928-245711,US,Company Owned,34.199056,-118.605741,7050 Topanga Canyon Blvd.,Canoga Park,CA,GMT-08:00 America/Los_Angeles,2021
5759-5899,US,Company Owned,34.186739,-118.624243,22815 Victory Blvd.,West Hills,CA,GMT-08:00 America/Los_Angeles,2021
47263-244530,US,Licensed,34.186871,-118.626513,22915 Victory Blvd,West Hills,CA,GMT-08:00 America/Los_Angeles,2021
20788-208089,US,Licensed,34.190686,-118.626627,6636 Fallbrook Avenue,West Hills,CA,GMT-08:00 America/Los_Angeles,2021
18869-179006,US,Company Owned,34.157863,-118.634772,23335 Mulholland Drive,Woodland Hills,CA,GMT-08:00 America/Los_Angeles,2021
50908-273849,US,Licensed,34.231421,-118.562257,8840 Corbin Ave,Northridge,CA,GMT-08:00 America/Los_Angeles,2021
74573-80139,US,Licensed,34.189144,-118.64134,6534 Platt Ave,West Hills,CA,GMT-08:00 America/Los_Angeles,2021
563-505,US,Company Owned,34.188724,-118.6416,6516 Platt Avenue,West Hills,CA,GMT-08:00 America/Los_Angeles,2021
5636-425,US,Company Owned,34.155112,-118.643038,4776 Commons Way,Calabasas,CA,GMT-08:00 America/Los_Angeles,2021
29497-253525,US,Company Owned,34.235761,-118.5539,19301 Nordhoff Street,Los Angeles,CA,GMT-08:00 America/Los_Angeles,2021
16710-161344,US,Company Owned,34.237248,-118.588931,9157 De Soto Avenue,Chatsworth,CA,GMT-08:00 America/Los_Angeles,2021
17853-180644,US,Company Owned,34.238734,-118.55605,9301 Tampa Avenue,Northridge,CA,GMT-08:00 America/Los_Angeles,2021
56506-290154,US,Licensed,34.239485,-118.555615,9310 Tampa Avenue,Northridge,CA,GMT-08:00 America/Los_Angeles,2021
20686-189424,US,Company Owned,34.234804,-118.535796,9020 N. Reseda,Northridge,CA,GMT-08:00 America/Los_Angeles,2021
5627-249,US,Company Owned,34.242259,-118.55966,19500 Plummer St.,Northridge,CA,GMT-08:00 America/Los_Angeles,2021
6459-53039,US,Company Owned,34.241712,-118.535859,9420 Reseda Blvd.,Northridge,CA,GMT-08:00 America/Los_Angeles,2021
49449-268024,US,Company Owned,34.249697,-118.58018,9857 Mason Avenue,Chatsworth,CA,GMT-08:00 America/Los_Angeles,2021
76446-90560,US,Licensed,34.234581,-118.503151,8999 Balboa Ave,Northridge,CA,GMT-08:00 America/Los_Angeles,2021
5318-332,US,Company Owned,34.250758,-118.606281,9935 Topanga Canyon Boulevard,Chatsworth,CA,GMT-08:00 America/Los_Angeles,2021
74621-93750,US,Licensed,34.256819,-118.578771,20440 Devonshire St,Chatsworth,CA,GMT-08:00 America/Los_Angeles,2021
5341-1057,US,Company Owned,34.25676,-118.580507,20516 Devonshire Street,Chatsworth,CA,GMT-08:00 America/Los_Angeles,2021
5435-1163,US,Company Owned,33.508758,-112.045828,1641 East Camelback Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
52262-280864,US,Licensed,33.510116,-112.046507,1625 E Camelback Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
72599-106024,US,Licensed,33.507059,-112.041254,4724 N. 20th Street,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
20488-195008,US,Licensed,33.511188,-112.029746,2410 East Camelback Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
6954-87965,US,Company Owned,33.523448,-112.04715,1601 E. Bethany Home Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
52504-281963,US,Company Owned,33.506191,-112.064596,4717 N. 7th Street,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
10128-98948,US,Company Owned,33.51824,-112.064633,5557 N. 7th Street,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
19764-172585,US,Company Owned,33.495432,-112.021147,2802 East Indian School Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
74323-64659,US,Licensed,33.511188,-112.014558,3132 E Camelback Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
19281-187644,US,Company Owned,33.48764,-112.065304,650 E. Osborn Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
57627-290892,US,Company Owned,33.480544,-112.042313,1832 E. Thomas Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
20314-204748,US,Company Owned,33.509137,-112.082493,730 West Camelback,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
9590-96066,US,Company Owned,33.516411,-112.08282,5344 N. 7th Avenue,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
19210-169088,US,Licensed,33.511027,-112.085372,744 W Camelback Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
74723-98265,US,Licensed,33.539217,-112.06239,810 E Glendale Ave,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
16299-164165,US,Company Owned,33.53135,-112.013408,3165 E. Lincoln Dr.,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
74439-82503,US,Licensed,33.488398,-112.081871,520 W Osborn,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
5160-145465,US,Licensed,33.481639,-112.016552,4505 E Thomas Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
50512-275164,US,Company Owned,33.48745,-112.08358,3370 N. 7th Avenue,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
75274-80037,US,Licensed,33.482085,-112.079816,350 W. Thomas Rd.,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
11434-105423,US,Company Owned,33.480056,-112.013308,3175 E. Thomas Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
76825-111230,US,Licensed,33.522362,-112.093326,5715 N 19th Ave,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
74998-101007,US,Licensed,33.466177,-112.067236,340 East McDowell Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
5326-232507,US,Company Owned,33.464165,-112.065384,550 E Willetta St,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
5810-20223,US,Company Owned,33.495252,-111.988299,4340 East Indian School Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
21102-152448,US,Licensed,33.537437,-112.098364,1815 W Glendale Ave,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
13213-100434,US,Company Owned,33.479302,-111.987565,2824 N. 44th Street,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
74436-65099,US,Licensed,33.495794,-111.979242,4750 E Indian School Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
47841-256009,US,Company Owned,33.458501,-112.082432,837 N. 7th Avenue,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
70064-138184,US,Licensed,33.453639,-112.072139,120 E Taylor Street,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
76362-97182,US,Licensed,33.478883,-111.984309,4515 E Thomas Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
10930-103560,US,Company Owned,33.48045,-112.11168,2441 W Thomas Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
53812-285897,US,Company Owned,33.56739,-112.071041,221 E. Dunlap Avenue,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
75382-102494,US,Licensed,33.449508,-112.070994,111 NW 3rd Street,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
50047-260706,US,Licensed,33.449417,-112.072688,100 North 1st Street,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
59802-286669,US,Licensed,33.447284,-112.072185,100 E Jefferson St,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
5469-237912,US,Company Owned,33.553423,-112.109809,2360 W Northern Ave,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
70008-125884,US,Licensed,33.534241,-111.964284,5402 E Lincoln Dr,Scottsdale,AZ,GMT-07:00 America/Phoenix,2021
7971-95229,US,Company Owned,33.524409,-112.131039,3320 W. Bethany Home Road,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
23629-231644,US,Company Owned,33.488627,-111.961356,5549 E Indian School Rd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
61992-295825,US,Company Owned,33.58265,-112.012793,3202 East Shea Blvd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
55888-289677,US,Licensed,33.435705,-112.008725,3400 E Sky Harbor Blvd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
17114-172186,US,Licensed,33.434929,-111.997675,"3400 E Sky Harbor Blvd, #3440",Phoenix,AZ,GMT-07:00 America/Phoenix,2021
16835-172189,US,Licensed,33.436497,-111.994085,3400 E Sky Harbor Blvd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
16797-172187,US,Licensed,33.434696,-111.997187,3400 E Sky Harbor Blvd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
21889-203904,US,Company Owned,33.582251,-111.981168,4637 E Shea Blvd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
3991-148365,US,Licensed,33.581034,-111.978969,4707 E Shea Blvd,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
48084-261324,US,Company Owned,33.503892,-111.929287,7014 E. Camelback Rd,Scottsdale,AZ,GMT-07:00 America/Phoenix,2021
6682-222364,US,Company Owned,33.581586,-112.127454,3135 W Peoria Ave,Phoenix,AZ,GMT-07:00 America/Phoenix,2021
6602-292607,US,Company Owned,36.805273,-119.701018,2320 Clovis Ave.,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
56937-290652,US,Licensed,36.806365,-119.69885,900 Shaw Ave.,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
61947-294790,US,Licensed,36.812463,-119.735659,3010 E. Campus Pointe Dr.,Fresno,CA,GMT-08:00 America/Los_Angeles,2021
7979-95706,US,Company Owned,36.808211,-119.74017,2635 E Shaw,Fresno,CA,GMT-08:00 America/Los_Angeles,2021
6886-85888,US,Company Owned,36.794304,-119.682669,3170 N. Fowler Avenue,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
70380-92062,US,Licensed,36.812077,-119.749157,5150 N Maple Ave,Fresno,CA,GMT-08:00 America/Los_Angeles,2021
2848-91680,US,Company Owned,36.837753,-119.70046,779 Herndon,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
76469-97140,US,Licensed,36.837664,-119.725677,695 W Herndon Ave,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
9823-97995,US,Company Owned,36.837944,-119.72777,755 West Herndon Avenue,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
74735-98875,US,Licensed,36.835962,-119.68505,1650 Herndon Ave,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
5876-29015,US,Company Owned,36.837808,-119.682019,1845 Herndon Avenue,Clovis,CA,GMT-08:00 America/Los_Angeles,2021
6811-82305,US,Company Owned,36.794429,-119.756473,4171 E Ashlan Ave,Fresno,CA,GMT-08:00 America/Los_Angeles,2021
